,RequestedDateTime,Rig,Material,QtyRequested,ReceivedDateTime,QtyReceived,Vessel,OriginPort,id,Penalty
4287,11/4/2021 16:00,CharlieRig,Casing,12,12/9/2021 9:28,12,150H,HamburgPort,4,170000
4288,11/4/2021 16:00,CharlieRig,DryBulk,3100,12/9/2021 17:05,3100,150E,HamburgPort,4,10000
4289,11/4/2021 16:00,DeltaRig,DeckCargo,7,11/18/2021 7:06,7,150E,HamburgPort,5,150000
4290,11/4/2021 16:00,DeltaRig,LiquidBulk,1200,12/7/2021 11:28,1200,150I,HamburgPort,5,190000
4291,11/4/2021 16:00,DeltaRig,Casing,12,12/10/2021 22:36,12,150F,HamburgPort,5,60000
4292,11/4/2021 16:00,DeltaRig,DryBulk,2000,12/10/2021 22:53,2000,150J,HamburgPort,5,60000
4293,11/4/2021 16:00,DeltaRig,Pipe,12,12/11/2021 1:12,12,150F,HamburgPort,5,90000
4294,11/5/2021 16:00,AlphaRig,LiquidBulk,3200,11/11/2021 10:09,3200,150B,RotterdamPort,7,180000
4295,11/5/2021 16:00,AlphaRig,Fuel,7700,11/12/2021 13:14,7700,150D,RotterdamPort,7,210000
4296,11/5/2021 16:00,AlphaRig,Casing,9,11/11/2021 11:13,9,150B,RotterdamPort,7,190000
4297,11/5/2021 16:00,AlphaRig,Pipe,12,11/12/2021 9:03,12,150C,RotterdamPort,7,170000
4298,11/5/2021 16:00,BetaRig,DeckCargo,5,11/8/2021 5:01,5,150D,RotterdamPort,8,0
4299,11/5/2021 16:00,BetaRig,Fuel,7900,11/8/2021 5:51,7900,150D,RotterdamPort,8,0
4300,11/5/2021 16:00,BetaRig,Casing,12,11/8/2021 5:10,12,150C,RotterdamPort,8,0
4301,11/5/2021 16:00,BetaRig,DryBulk,2300,11/8/2021 8:34,2300,150C,RotterdamPort,8,0
4302,11/5/2021 16:00,CharlieRig,DeckCargo,5,11/8/2021 9:42,5,150J,HamburgPort,4,0
4303,11/5/2021 16:00,CharlieRig,Fuel,6700,11/8/2021 10:32,6700,150J,HamburgPort,4,0
4304,11/5/2021 16:00,CharlieRig,DryBulk,2000,12/9/2021 12:04,2000,150H,HamburgPort,4,200000
4305,11/5/2021 16:00,DeltaRig,DeckCargo,1,11/13/2021 7:38,1,150G,HamburgPort,5,150000
4306,11/5/2021 16:00,DeltaRig,LiquidBulk,1300,12/10/2021 23:41,1300,150J,HamburgPort,5,70000
4307,11/5/2021 16:00,DeltaRig,Fuel,9500,12/15/2021 11:21,9500,150I,HamburgPort,5,190000
4308,11/5/2021 16:00,DeltaRig,Casing,12,12/11/2021 0:07,12,150J,HamburgPort,5,80000
4309,11/5/2021 16:00,DeltaRig,DryBulk,2700,12/11/2021 4:12,2700,150F,HamburgPort,5,120000
4310,11/5/2021 16:00,DeltaRig,Pipe,18,12/15/2021 21:26,18,150G,HamburgPort,5,50000
4311,11/6/2021 16:00,AlphaRig,Fuel,1900,11/12/2021 17:05,1900,150D,RotterdamPort,7,10000
4312,11/6/2021 16:00,AlphaRig,DryBulk,2500,11/12/2021 12:03,2500,150C,RotterdamPort,7,200000
4313,11/6/2021 16:00,AlphaRig,Pipe,60,11/12/2021 13:03,60,150C,RotterdamPort,7,210000
4314,11/6/2021 16:00,BetaRig,LiquidBulk,3000,11/11/2021 5:57,3000,150A,RotterdamPort,8,0
4315,11/6/2021 16:00,BetaRig,Fuel,9600,11/15/2021 0:14,9600,150B,RotterdamPort,8,80000
4316,11/6/2021 16:00,BetaRig,Casing,9,11/11/2021 6:57,9,150A,RotterdamPort,8,0
4317,11/6/2021 16:00,BetaRig,DryBulk,2300,11/15/2021 10:05,2300,150B,RotterdamPort,8,180000
4318,11/6/2021 16:00,CharlieRig,DeckCargo,5,11/25/2021 0:05,5,150I,HamburgPort,4,80000
4319,11/6/2021 16:00,CharlieRig,Casing,9,12/14/2021 14:41,9,150H,HamburgPort,4,220000
4320,11/6/2021 16:00,CharlieRig,Pipe,18,12/14/2021 16:38,18,150H,HamburgPort,4,0
4321,11/6/2021 16:00,DeltaRig,DeckCargo,7,11/28/2021 11:00,7,150G,HamburgPort,5,190000
4322,11/6/2021 16:00,DeltaRig,DryBulk,2100,12/11/2021 5:17,2100,150F,HamburgPort,5,130000
4323,11/7/2021 16:00,AlphaRig,Casing,12,11/12/2021 19:49,12,150D,RotterdamPort,7,30000
4324,11/7/2021 16:00,AlphaRig,Pipe,18,11/12/2021 22:25,18,150D,RotterdamPort,7,60000
4325,11/7/2021 16:00,BetaRig,DeckCargo,5,11/11/2021 8:54,5,150A,RotterdamPort,8,0
4326,11/7/2021 16:00,BetaRig,LiquidBulk,1100,11/11/2021 9:44,1100,150A,RotterdamPort,8,0
4327,11/7/2021 16:00,BetaRig,Fuel,7900,11/16/2021 1:01,7900,150A,RotterdamPort,8,90000
4328,11/7/2021 16:00,BetaRig,Casing,20,11/16/2021 4:58,20,150A,RotterdamPort,8,120000
4329,11/7/2021 16:00,CharlieRig,DeckCargo,7,11/10/2021 11:50,7,150E,HamburgPort,4,0
4330,11/7/2021 16:00,CharlieRig,LiquidBulk,2300,11/10/2021 13:00,2300,150E,HamburgPort,4,0
4331,11/7/2021 16:00,CharlieRig,Fuel,3100,11/10/2021 13:46,3100,150E,HamburgPort,4,0
4332,11/7/2021 16:00,CharlieRig,Casing,12,11/10/2021 15:19,12,150E,HamburgPort,4,0
4333,11/7/2021 16:00,CharlieRig,DryBulk,2000,11/10/2021 17:55,2000,150E,HamburgPort,4,0
4334,11/7/2021 16:00,DeltaRig,LiquidBulk,1900,12/15/2021 16:06,1900,150I,HamburgPort,5,0
4335,11/7/2021 16:00,DeltaRig,Pipe,12,12/15/2021 16:44,12,150I,HamburgPort,5,0
4336,11/8/2021 16:00,AlphaRig,LiquidBulk,4900,11/13/2021 4:03,4900,150C,RotterdamPort,7,0
4337,11/8/2021 16:00,AlphaRig,Fuel,8100,11/17/2021 18:43,8100,150D,RotterdamPort,7,20000
4338,11/8/2021 16:00,BetaRig,DryBulk,2300,11/11/2021 3:47,2300,150A,RotterdamPort,8,0
4339,11/8/2021 16:00,BetaRig,Pipe,5,11/11/2021 4:42,5,150A,RotterdamPort,8,0
4340,11/8/2021 16:00,CharlieRig,DeckCargo,7,11/25/2021 20:39,7,150E,HamburgPort,4,40000
4341,11/8/2021 16:00,CharlieRig,LiquidBulk,1200,12/9/2021 22:51,1200,150E,HamburgPort,4,60000
4342,11/8/2021 16:00,CharlieRig,Casing,9,12/14/2021 21:08,9,150H,HamburgPort,4,50000
4343,11/8/2021 16:00,DeltaRig,LiquidBulk,3700,11/12/2021 23:48,3700,150G,HamburgPort,5,0
4344,11/9/2021 16:00,AlphaRig,DryBulk,3200,11/11/2021 4:52,3200,150B,RotterdamPort,7,0
4345,11/9/2021 16:00,AlphaRig,Pipe,60,11/16/2021 14:32,60,150C,RotterdamPort,7,220000
4346,11/9/2021 16:00,BetaRig,DeckCargo,5,11/15/2021 11:00,5,150B,RotterdamPort,8,190000
4347,11/9/2021 16:00,BetaRig,LiquidBulk,2400,11/15/2021 11:50,2400,150B,RotterdamPort,8,190000
4348,11/9/2021 16:00,BetaRig,Fuel,2400,11/15/2021 12:38,2400,150B,RotterdamPort,8,200000
4349,11/9/2021 16:00,BetaRig,DryBulk,2500,11/19/2021 22:18,2500,150B,RotterdamPort,8,60000
4350,11/9/2021 16:00,BetaRig,Pipe,5,11/19/2021 23:18,5,150B,RotterdamPort,8,70000
4351,11/9/2021 16:00,CharlieRig,DeckCargo,32,12/15/2021 6:21,32,150E,HamburgPort,4,140000
4352,11/9/2021 16:00,CharlieRig,Pipe,18,12/15/2021 11:40,18,150E,HamburgPort,4,190000
4353,11/9/2021 16:00,DeltaRig,DeckCargo,7,12/2/2021 12:04,7,150H,HamburgPort,5,200000
4354,11/9/2021 16:00,DeltaRig,DryBulk,2800,12/16/2021 1:56,2800,150G,HamburgPort,5,90000
4355,11/10/2021 16:00,AlphaRig,LiquidBulk,1600,11/12/2021 18:02,1600,150D,RotterdamPort,7,0
4356,11/10/2021 16:00,AlphaRig,Pipe,5,11/12/2021 18:34,5,150D,RotterdamPort,7,0
4357,11/10/2021 16:00,BetaRig,DeckCargo,7,11/16/2021 16:43,7,150A,RotterdamPort,8,0
4358,11/10/2021 16:00,BetaRig,LiquidBulk,1700,11/20/2021 21:45,1700,150C,RotterdamPort,8,50000
4359,11/10/2021 16:00,BetaRig,Fuel,7700,11/20/2021 22:19,7700,150C,RotterdamPort,8,60000
4360,11/10/2021 16:00,BetaRig,Casing,9,11/21/2021 6:50,9,150A,RotterdamPort,8,140000
4361,11/10/2021 16:00,BetaRig,DryBulk,2900,11/21/2021 8:47,2900,150A,RotterdamPort,8,160000
4362,11/10/2021 16:00,CharlieRig,DeckCargo,5,11/30/2021 13:13,5,150I,HamburgPort,4,210000
4363,11/10/2021 16:00,CharlieRig,LiquidBulk,1500,12/15/2021 0:17,1500,150H,HamburgPort,4,80000
4364,11/10/2021 16:00,CharlieRig,DryBulk,2400,12/15/2021 16:10,2400,150E,HamburgPort,4,0
4365,11/10/2021 16:00,CharlieRig,Pipe,12,12/15/2021 17:08,12,150E,HamburgPort,4,10000
4366,11/10/2021 16:00,DeltaRig,LiquidBulk,3000,11/14/2021 21:21,3000,150H,HamburgPort,5,0
4367,11/10/2021 16:00,DeltaRig,Casing,12,11/14/2021 22:21,12,150H,HamburgPort,5,0
4368,11/11/2021 16:00,AlphaRig,LiquidBulk,2200,11/13/2021 2:55,2200,150D,RotterdamPort,7,0
4369,11/11/2021 16:00,BetaRig,LiquidBulk,2900,11/21/2021 9:57,2900,150A,RotterdamPort,8,170000
4370,11/11/2021 16:00,BetaRig,Fuel,2200,11/21/2021 10:55,2200,150A,RotterdamPort,8,180000
4371,11/11/2021 16:00,BetaRig,Casing,20,11/21/2021 12:01,20,150A,RotterdamPort,8,200000
4372,11/11/2021 16:00,BetaRig,DryBulk,2400,11/21/2021 16:21,2400,150A,RotterdamPort,8,0
4373,11/11/2021 16:00,CharlieRig,DeckCargo,5,11/30/2021 14:03,5,150I,HamburgPort,4,220000
4374,11/11/2021 16:00,CharlieRig,LiquidBulk,2200,12/15/2021 20:08,2200,150E,HamburgPort,4,40000
4375,11/11/2021 16:00,CharlieRig,DryBulk,2700,12/15/2021 20:52,2700,150E,HamburgPort,4,40000
4376,11/11/2021 16:00,CharlieRig,Pipe,18,12/15/2021 21:57,18,150E,HamburgPort,4,50000
4377,11/11/2021 16:00,DeltaRig,DeckCargo,5,11/23/2021 15:25,5,150H,HamburgPort,5,230000
4378,11/11/2021 16:00,DeltaRig,Fuel,9600,12/16/2021 3:03,9600,150G,HamburgPort,5,110000
4379,11/11/2021 16:00,DeltaRig,DryBulk,3100,12/15/2021 19:44,3100,150I,HamburgPort,5,30000
4380,11/11/2021 16:00,DeltaRig,Pipe,50,12/19/2021 8:49,50,150J,HamburgPort,5,160000
4381,11/12/2021 16:00,AlphaRig,DeckCargo,25,11/17/2021 22:46,25,150D,RotterdamPort,7,60000
4382,11/12/2021 16:00,BetaRig,DeckCargo,14,11/15/2021 5:02,14,150B,RotterdamPort,8,0
4383,11/12/2021 16:00,BetaRig,LiquidBulk,1400,11/15/2021 7:22,1400,150B,RotterdamPort,8,0
4384,11/12/2021 16:00,BetaRig,DryBulk,2500,11/15/2021 7:50,2500,150B,RotterdamPort,8,0
4385,11/12/2021 16:00,BetaRig,Pipe,5,11/15/2021 8:50,5,150B,RotterdamPort,8,0
4386,11/12/2021 16:00,CharlieRig,LiquidBulk,4100,12/17/2021 17:50,4100,150F,HamburgPort,4,10000
4387,11/12/2021 16:00,CharlieRig,Casing,12,12/17/2021 22:23,12,150F,HamburgPort,4,60000
4388,11/12/2021 16:00,CharlieRig,DryBulk,3100,12/18/2021 0:59,3100,150F,HamburgPort,4,80000
4389,11/12/2021 16:00,CharlieRig,Pipe,12,12/18/2021 2:14,12,150F,HamburgPort,4,100000
4390,11/12/2021 16:00,DeltaRig,DeckCargo,25,11/17/2021 2:03,25,150F,HamburgPort,5,0
4391,11/12/2021 16:00,DeltaRig,Fuel,1400,11/17/2021 6:13,1400,150F,HamburgPort,5,0
4392,11/12/2021 16:00,DeltaRig,DryBulk,2000,11/17/2021 6:55,2000,150F,HamburgPort,5,0
4393,11/12/2021 16:00,DeltaRig,Pipe,18,11/17/2021 13:17,18,150F,HamburgPort,5,0
4394,11/13/2021 16:00,AlphaRig,DeckCargo,7,11/18/2021 2:56,7,150D,RotterdamPort,7,0
4395,11/13/2021 16:00,AlphaRig,LiquidBulk,2100,11/18/2021 4:06,2100,150D,RotterdamPort,7,0
4396,11/13/2021 16:00,AlphaRig,Pipe,18,11/18/2021 4:48,18,150D,RotterdamPort,7,0
4397,11/13/2021 16:00,BetaRig,DeckCargo,32,11/16/2021 9:18,32,150A,RotterdamPort,8,0
4398,11/13/2021 16:00,BetaRig,Fuel,2000,11/16/2021 14:38,2000,150A,RotterdamPort,8,0
4399,11/13/2021 16:00,BetaRig,DryBulk,2700,11/16/2021 15:38,2700,150A,RotterdamPort,8,0
4400,11/13/2021 16:00,BetaRig,Pipe,12,11/16/2021 17:53,12,150A,RotterdamPort,8,0
4401,11/13/2021 16:00,CharlieRig,DeckCargo,32,12/15/2021 5:55,32,150H,HamburgPort,4,130000
4402,11/13/2021 16:00,CharlieRig,LiquidBulk,1900,12/18/2021 5:14,1900,150F,HamburgPort,4,130000
4403,11/13/2021 16:00,CharlieRig,Fuel,2600,12/18/2021 5:52,2600,150F,HamburgPort,4,130000
4404,11/13/2021 16:00,CharlieRig,Casing,20,12/20/2021 13:42,20,150H,HamburgPort,4,210000
4405,11/13/2021 16:00,CharlieRig,DryBulk,1900,12/20/2021 18:02,1900,150H,HamburgPort,4,20000
4406,11/13/2021 16:00,DeltaRig,LiquidBulk,3400,11/18/2021 2:58,3400,150E,HamburgPort,5,0
4407,11/13/2021 16:00,DeltaRig,Fuel,9000,12/19/2021 21:19,9000,150J,HamburgPort,5,50000
4408,11/13/2021 16:00,DeltaRig,Pipe,12,11/18/2021 4:06,12,150E,HamburgPort,5,0
4409,11/14/2021 16:00,AlphaRig,Fuel,2300,11/18/2021 9:18,2300,150D,RotterdamPort,7,0
4410,11/14/2021 16:00,AlphaRig,Casing,20,11/17/2021 5:32,20,150C,RotterdamPort,7,0
4411,11/14/2021 16:00,AlphaRig,Pipe,12,11/18/2021 10:27,12,150D,RotterdamPort,7,0
4412,11/14/2021 16:00,BetaRig,LiquidBulk,1400,11/21/2021 3:20,1400,150C,RotterdamPort,8,110000
4413,11/14/2021 16:00,BetaRig,Fuel,7700,11/22/2021 3:21,7700,150D,RotterdamPort,8,110000
4414,11/14/2021 16:00,BetaRig,Pipe,50,11/25/2021 8:11,50,150B,RotterdamPort,8,160000
4415,11/14/2021 16:00,CharlieRig,LiquidBulk,2700,12/20/2021 18:47,2700,150H,HamburgPort,4,20000
4416,11/14/2021 16:00,CharlieRig,Casing,9,12/20/2021 19:41,9,150H,HamburgPort,4,30000
4417,11/14/2021 16:00,CharlieRig,DryBulk,2100,12/21/2021 12:16,2100,150E,HamburgPort,4,200000
4418,11/14/2021 16:00,CharlieRig,Pipe,18,12/21/2021 13:07,18,150E,HamburgPort,4,210000
4419,11/14/2021 16:00,DeltaRig,LiquidBulk,2000,12/15/2021 20:59,2000,150I,HamburgPort,5,40000
4420,11/14/2021 16:00,DeltaRig,Fuel,8900,12/24/2021 1:17,8900,150I,HamburgPort,5,90000
4421,11/14/2021 16:00,DeltaRig,Pipe,18,12/15/2021 21:39,18,150I,HamburgPort,5,50000
4422,11/15/2021 16:00,AlphaRig,LiquidBulk,3800,11/17/2021 9:52,3800,150C,RotterdamPort,7,0
4423,11/15/2021 16:00,AlphaRig,Pipe,12,11/25/2021 4:11,12,150C,RotterdamPort,7,120000
4424,11/15/2021 16:00,BetaRig,DeckCargo,5,11/21/2021 10:13,5,150C,RotterdamPort,8,180000
4425,11/15/2021 16:00,BetaRig,LiquidBulk,1900,11/21/2021 17:19,1900,150A,RotterdamPort,8,10000
4426,11/15/2021 16:00,BetaRig,Pipe,18,11/26/2021 11:11,18,150A,RotterdamPort,8,190000
4427,11/15/2021 16:00,CharlieRig,DeckCargo,7,12/3/2021 23:21,7,150J,HamburgPort,4,70000
4428,11/15/2021 16:00,CharlieRig,LiquidBulk,1900,12/21/2021 17:37,1900,150E,HamburgPort,4,10000
4429,11/15/2021 16:00,CharlieRig,Fuel,9100,12/21/2021 18:15,9100,150E,HamburgPort,4,20000
4430,11/15/2021 16:00,CharlieRig,DryBulk,3000,12/21/2021 22:48,3000,150E,HamburgPort,4,60000
4431,11/15/2021 16:00,DeltaRig,Casing,9,12/16/2021 7:51,9,150G,HamburgPort,5,150000
4432,11/15/2021 16:00,DeltaRig,Pipe,12,12/16/2021 9:48,12,150G,HamburgPort,5,170000
4433,11/16/2021 16:00,AlphaRig,DeckCargo,32,11/18/2021 13:27,32,150D,RotterdamPort,7,0
4434,11/16/2021 16:00,AlphaRig,Casing,12,11/25/2021 7:11,12,150C,RotterdamPort,7,150000
4435,11/16/2021 16:00,AlphaRig,Pipe,18,11/25/2021 9:47,18,150C,RotterdamPort,7,170000
4436,11/16/2021 16:00,BetaRig,DeckCargo,7,11/21/2021 17:57,7,150A,RotterdamPort,8,10000
4437,11/16/2021 16:00,BetaRig,LiquidBulk,3000,11/27/2021 0:41,3000,150A,RotterdamPort,8,80000
4438,11/16/2021 16:00,BetaRig,Fuel,2500,11/27/2021 1:41,2500,150A,RotterdamPort,8,90000
4439,11/16/2021 16:00,BetaRig,Pipe,5,11/21/2021 19:07,5,150A,RotterdamPort,8,30000
4440,11/16/2021 16:00,CharlieRig,DeckCargo,7,11/19/2021 10:28,7,150J,HamburgPort,4,0
4441,11/16/2021 16:00,CharlieRig,Pipe,18,11/19/2021 11:38,18,150J,HamburgPort,4,0
4442,11/16/2021 16:00,DeltaRig,DeckCargo,7,12/7/2021 13:53,7,150G,HamburgPort,5,210000
4443,11/16/2021 16:00,DeltaRig,Fuel,2000,12/24/2021 5:44,2000,150I,HamburgPort,5,130000
4444,11/17/2021 16:00,AlphaRig,LiquidBulk,1300,11/25/2021 14:17,1300,150C,RotterdamPort,7,220000
4445,11/17/2021 16:00,AlphaRig,Casing,12,11/25/2021 14:43,12,150C,RotterdamPort,7,220000
4446,11/17/2021 16:00,AlphaRig,DryBulk,2500,11/26/2021 3:57,2500,150D,RotterdamPort,7,110000
4447,11/17/2021 16:00,BetaRig,LiquidBulk,2200,11/20/2021 0:33,2200,150B,RotterdamPort,8,0
4448,11/17/2021 16:00,BetaRig,Fuel,8500,11/20/2021 1:17,8500,150B,RotterdamPort,8,0
4449,11/17/2021 16:00,BetaRig,Casing,20,11/20/2021 5:32,20,150B,RotterdamPort,8,0
4450,11/17/2021 16:00,BetaRig,DryBulk,2300,11/20/2021 9:52,2300,150B,RotterdamPort,8,0
4451,11/17/2021 16:00,BetaRig,Pipe,5,11/20/2021 10:48,5,150B,RotterdamPort,8,0
4452,11/17/2021 16:00,CharlieRig,DeckCargo,5,11/20/2021 9:02,5,150G,HamburgPort,4,0
4453,11/17/2021 16:00,CharlieRig,LiquidBulk,2800,11/20/2021 9:51,2800,150G,HamburgPort,4,0
4454,11/17/2021 16:00,CharlieRig,Casing,20,12/23/2021 7:52,20,150G,HamburgPort,4,150000
4455,11/17/2021 16:00,CharlieRig,DryBulk,2300,12/22/2021 23:19,2300,150F,HamburgPort,4,70000
4456,11/17/2021 16:00,CharlieRig,Pipe,12,12/23/2021 12:12,12,150G,HamburgPort,4,200000
4457,11/17/2021 16:00,DeltaRig,Fuel,2200,12/24/2021 6:44,2200,150I,HamburgPort,5,140000
4458,11/17/2021 16:00,DeltaRig,Casing,20,12/24/2021 7:50,20,150I,HamburgPort,5,150000
4459,11/17/2021 16:00,DeltaRig,Pipe,12,12/24/2021 12:10,12,150I,HamburgPort,5,200000
4460,11/18/2021 16:00,AlphaRig,Fuel,2500,11/26/2021 4:57,2500,150D,RotterdamPort,7,120000
4461,11/18/2021 16:00,AlphaRig,Casing,20,11/26/2021 6:12,20,150D,RotterdamPort,7,140000
4462,11/18/2021 16:00,BetaRig,DeckCargo,7,11/21/2021 2:10,7,150C,RotterdamPort,8,0
4463,11/18/2021 16:00,BetaRig,LiquidBulk,3600,11/21/2021 3:48,3600,150C,RotterdamPort,8,0
4464,11/18/2021 16:00,BetaRig,Casing,20,11/21/2021 5:00,20,150C,RotterdamPort,8,0
4465,11/18/2021 16:00,BetaRig,DryBulk,2200,11/21/2021 9:20,2200,150C,RotterdamPort,8,0
4466,11/18/2021 16:00,CharlieRig,DeckCargo,32,12/21/2021 2:43,32,150H,HamburgPort,4,100000
4467,11/18/2021 16:00,CharlieRig,Fuel,2500,12/23/2021 0:14,2500,150F,HamburgPort,4,80000
4468,11/18/2021 16:00,CharlieRig,Casing,9,12/23/2021 1:29,9,150F,HamburgPort,4,90000
4469,11/18/2021 16:00,DeltaRig,DeckCargo,7,11/23/2021 2:25,7,150H,HamburgPort,5,0
4470,11/18/2021 16:00,DeltaRig,LiquidBulk,3700,11/23/2021 3:35,3700,150H,HamburgPort,5,0
4471,11/18/2021 16:00,DeltaRig,Pipe,5,11/23/2021 4:49,5,150H,HamburgPort,5,0
4472,11/19/2021 16:00,AlphaRig,LiquidBulk,2600,11/26/2021 10:32,2600,150D,RotterdamPort,7,180000
4473,11/19/2021 16:00,AlphaRig,Fuel,1400,11/26/2021 11:24,1400,150D,RotterdamPort,7,190000
4474,11/19/2021 16:00,BetaRig,LiquidBulk,2500,11/29/2021 12:18,2500,150C,RotterdamPort,8,200000
4475,11/19/2021 16:00,BetaRig,Casing,12,11/29/2021 23:26,12,150C,RotterdamPort,8,70000
4476,11/19/2021 16:00,BetaRig,DryBulk,2500,11/30/2021 2:02,2500,150C,RotterdamPort,8,100000
4477,11/19/2021 16:00,BetaRig,Pipe,18,11/30/2021 7:29,18,150D,RotterdamPort,8,150000
4478,11/19/2021 16:00,CharlieRig,DeckCargo,1,11/25/2021 21:49,1,150E,HamburgPort,4,50000
4479,11/19/2021 16:00,CharlieRig,LiquidBulk,2900,12/23/2021 3:26,2900,150F,HamburgPort,4,110000
4480,11/19/2021 16:00,CharlieRig,Fuel,9400,12/23/2021 4:24,9400,150F,HamburgPort,4,120000
4481,11/19/2021 16:00,CharlieRig,Casing,20,12/23/2021 22:31,20,150G,HamburgPort,4,60000
4482,11/19/2021 16:00,CharlieRig,DryBulk,2000,12/23/2021 9:06,2000,150F,HamburgPort,4,170000
4483,11/19/2021 16:00,CharlieRig,Pipe,12,12/26/2021 8:41,12,150H,HamburgPort,4,160000
4484,11/19/2021 16:00,DeltaRig,DeckCargo,5,11/26/2021 14:40,5,150J,HamburgPort,5,220000
4485,11/19/2021 16:00,DeltaRig,Casing,20,12/28/2021 4:07,20,150J,HamburgPort,5,120000
4486,11/19/2021 16:00,DeltaRig,DryBulk,3100,12/28/2021 8:27,3100,150J,HamburgPort,5,160000
4487,11/19/2021 16:00,DeltaRig,Pipe,12,12/28/2021 9:42,12,150J,HamburgPort,5,170000
4488,11/20/2021 0:00,AlphaRig,DeckCargo,5,11/25/2021 21:19,5,150C,RotterdamPort,7,210000
4489,11/20/2021 0:00,BetaRig,DeckCargo,7,11/22/2021 7:12,7,150D,RotterdamPort,8,0
4490,11/20/2021 0:00,BetaRig,LiquidBulk,4400,11/22/2021 8:22,4400,150D,RotterdamPort,8,0
4491,11/20/2021 0:00,BetaRig,Fuel,9600,11/22/2021 9:50,9600,150D,RotterdamPort,8,0
4492,11/20/2021 0:00,BetaRig,DryBulk,3000,11/30/2021 3:02,3000,150C,RotterdamPort,8,30000
4493,11/20/2021 0:00,BetaRig,Pipe,12,11/30/2021 19:15,12,150B,RotterdamPort,8,190000
4494,11/20/2021 0:00,CharlieRig,LiquidBulk,2300,12/26/2021 11:41,2300,150H,HamburgPort,4,110000
4495,11/20/2021 0:00,DeltaRig,DeckCargo,5,12/2/2021 13:14,5,150H,HamburgPort,5,130000
4496,11/20/2021 0:00,DeltaRig,Fuel,7000,12/28/2021 12:42,7000,150J,HamburgPort,5,120000
4497,11/20/2021 0:00,DeltaRig,DryBulk,2500,12/29/2021 4:19,2500,150E,HamburgPort,5,40000
4498,11/20/2021 0:00,DeltaRig,Pipe,60,12/29/2021 5:19,60,150E,HamburgPort,5,50000
4499,11/21/2021 0:00,AlphaRig,DeckCargo,25,11/26/2021 12:06,25,150D,RotterdamPort,7,120000
4500,11/21/2021 0:00,AlphaRig,DryBulk,2500,11/30/2021 15:05,2500,150A,RotterdamPort,7,150000
4501,11/21/2021 0:00,AlphaRig,Pipe,12,11/30/2021 16:05,12,150A,RotterdamPort,7,160000
4502,11/21/2021 0:00,BetaRig,LiquidBulk,3500,11/30/2021 22:15,3500,150B,RotterdamPort,8,220000
4503,11/21/2021 0:00,BetaRig,DryBulk,2500,11/30/2021 16:59,2500,150D,RotterdamPort,8,160000
4504,11/21/2021 0:00,BetaRig,Pipe,5,11/27/2021 2:56,5,150A,RotterdamPort,8,20000
4505,11/21/2021 0:00,CharlieRig,DeckCargo,5,12/4/2021 0:31,5,150J,HamburgPort,4,0
4506,11/21/2021 0:00,CharlieRig,LiquidBulk,3600,12/26/2021 12:27,3600,150H,HamburgPort,4,120000
4507,11/21/2021 0:00,CharlieRig,Fuel,2300,12/26/2021 13:39,2300,150H,HamburgPort,4,130000
4508,11/21/2021 0:00,CharlieRig,Casing,12,12/26/2021 14:48,12,150H,HamburgPort,4,140000
4509,11/21/2021 0:00,CharlieRig,Pipe,12,12/26/2021 17:24,12,150H,HamburgPort,4,170000
4510,11/21/2021 0:00,DeltaRig,LiquidBulk,1700,12/24/2021 15:10,1700,150I,HamburgPort,5,150000
4511,11/21/2021 0:00,DeltaRig,Fuel,2700,12/29/2021 20:19,2700,150E,HamburgPort,5,200000
4512,11/21/2021 0:00,DeltaRig,Casing,20,12/30/2021 1:49,20,150F,HamburgPort,5,10000
4513,11/21/2021 0:00,DeltaRig,Pipe,12,12/28/2021 18:09,12,150J,HamburgPort,5,180000
4514,11/22/2021 0:00,AlphaRig,LiquidBulk,4000,11/30/2021 19:05,4000,150A,RotterdamPort,7,190000
4515,11/22/2021 0:00,AlphaRig,Casing,12,11/30/2021 20:25,12,150A,RotterdamPort,7,200000
4516,11/22/2021 0:00,AlphaRig,DryBulk,3100,11/30/2021 23:01,3100,150A,RotterdamPort,7,230000
4517,11/22/2021 0:00,BetaRig,DeckCargo,7,11/26/2021 2:09,7,150B,RotterdamPort,8,0
4518,11/22/2021 0:00,BetaRig,DryBulk,2300,11/30/2021 23:25,2300,150B,RotterdamPort,8,230000
4519,11/22/2021 0:00,BetaRig,Pipe,40,12/1/2021 0:21,40,150B,RotterdamPort,8,0
4520,11/22/2021 0:00,CharlieRig,DeckCargo,5,11/24/2021 15:21,5,150I,HamburgPort,4,0
4521,11/22/2021 0:00,CharlieRig,LiquidBulk,1900,11/24/2021 16:11,1900,150I,HamburgPort,4,0
4522,11/22/2021 0:00,CharlieRig,Fuel,2200,11/24/2021 16:49,2200,150I,HamburgPort,4,0
4523,11/22/2021 0:00,CharlieRig,Casing,12,11/24/2021 17:55,12,150I,HamburgPort,4,0
4524,11/22/2021 0:00,CharlieRig,DryBulk,2800,11/24/2021 20:31,2800,150I,HamburgPort,4,0
4525,11/22/2021 0:00,DeltaRig,LiquidBulk,2700,11/26/2021 12:17,2700,150J,HamburgPort,5,0
4526,11/22/2021 0:00,DeltaRig,Casing,20,12/30/2021 6:09,20,150F,HamburgPort,5,60000
4527,11/22/2021 0:00,DeltaRig,DryBulk,2200,11/26/2021 13:11,2200,150J,HamburgPort,5,0
